Date,Class,Transaction Category,Debit,Credit
08/03/2026,2006,Subject to Tax,,257.87
08/03/2026,2006,Non-Taxable Sales,,3505.37
08/03/2026,2006,3rd Party Tax Exempt,,21.6
08/03/2026,2006,Register Audit,254,
08/03/2026,2006,Sales Tax,,18.45
08/03/2026,2006,In-Store Credit Card,1956.73,
08/03/2026,2006,Payout,46.98,
08/03/2026,2006,Online Credit card,758.79,
08/03/2026,2006,Online Gift Card,20,
08/03/2026,2006,Online Credit Card Tips,,26.1
08/03/2026,2006,In-Store Credit Card Tips,,102.63
08/03/2026,2006,Online Gift Card Tips,,2
08/03/2026,2006,Gift Card,58.2,
08/03/2026,2006,3rd Party - DoorDash,563.23,
08/03/2026,2006,3rd Party - GrubHub,21.12,
08/03/2026,2006,3rd Party - UberEats,255.21,
08/03/2026,2006,Cash Over/Short Adjustment,,0.24
08/03/2026,2016,Subject to Tax,,109.8
08/03/2026,2016,Non-Taxable Sales,,3207.29
08/03/2026,2016,3rd Party Tax Exempt,,14.88
08/03/2026,2016,Sales Tax,,7.42
08/03/2026,2016,In-Store Credit Card,1651.8,
08/03/2026,2016,Online Credit card,880.52,
08/03/2026,2016,Online Credit Card Tips,,16
08/03/2026,2016,In-Store Credit Card Tips,,100.87
08/03/2026,2016,Gift Card,77.48,
08/03/2026,2016,3rd Party - DoorDash,264.73,
08/03/2026,2016,3rd Party - GrubHub,33.72,
08/03/2026,2016,3rd Party - UberEats,21.12,
08/03/2026,2016,Cash Over/Short Adjustment,0.89,
08/03/2026,2016,Register Audit Adjustment,526,
08/03/2026,2017,Subject to Tax,,174.19
08/03/2026,2017,Non-Taxable Sales,,3338.59
08/03/2026,2017,3rd Party Tax Exempt,,22.2
08/03/2026,2017,Register Audit,72,
08/03/2026,2017,Sales Tax,,12.08
08/03/2026,2017,In-Store Credit Card,1912.49,
08/03/2026,2017,Payout,40,
08/03/2026,2017,Online Credit card,1039.17,
08/03/2026,2017,Online Credit Card Tips,,28
08/03/2026,2017,In-Store Credit Card Tips,,141.43
08/03/2026,2017,3rd Party - DoorDash,530.38,
08/03/2026,2017,3rd Party - GrubHub,12.84,
08/03/2026,2017,3rd Party - UberEats,110.44,
08/03/2026,2017,Cash Over/Short Adjustment,,0.83
08/03/2026,2020,Subject to Tax,,355.49
08/03/2026,2020,Non-Taxable Sales,,2551.57
08/03/2026,2020,3rd Party Tax Exempt,,11.4
08/03/2026,2020,Register Audit,502,
08/03/2026,2020,Sales Tax,,25.47
08/03/2026,2020,In-Store Credit Card,1304.29,
08/03/2026,2020,Online Credit card,701.23,
08/03/2026,2020,Online Gift Card,10.45,
08/03/2026,2020,Online Credit Card Tips,,24
08/03/2026,2020,In-Store Credit Card Tips,,89.93
08/03/2026,2020,Gift Card,29.45,
08/03/2026,2020,3rd Party - DoorDash,410.6,
08/03/2026,2020,3rd Party - GrubHub,60.12,
08/03/2026,2020,3rd Party - UberEats,39.24,
08/03/2026,2020,Cash Over/Short Adjustment,0.48,
08/03/2026,2023,Subject to Tax,,150.3
08/03/2026,2023,Non-Taxable Sales,,3675.38
08/03/2026,2023,3rd Party Tax Exempt,,25.68
08/03/2026,2023,Register Audit,171,
08/03/2026,2023,Sales Tax,,10.78
08/03/2026,2023,In-Store Credit Card,1757.86,
08/03/2026,2023,Online Credit card,1165.12,
08/03/2026,2023,Online Gift Card,18,
08/03/2026,2023,Online Credit Card Tips,,47
08/03/2026,2023,In-Store Credit Card Tips,,117.4
08/03/2026,2023,Gift Card,52.85,
08/03/2026,2023,3rd Party - DoorDash,615.89,
08/03/2026,2023,3rd Party - UberEats,245.77,
08/03/2026,2023,Cash Over/Short Adjustment,0.05,
08/03/2026,2024,Subject to Tax,,140.14
08/03/2026,2024,Non-Taxable Sales,,3272.16
08/03/2026,2024,3rd Party Tax Exempt,,25.3
08/03/2026,2024,Register Audit,95.4,
08/03/2026,2024,Sales Tax,,11.27
08/03/2026,2024,In-Store Credit Card,1761.22,
08/03/2026,2024,Online Credit card,1122.76,
08/03/2026,2024,Online Gift Card,28.7,
08/03/2026,2024,Online Credit Card Tips,,23.2
08/03/2026,2024,In-Store Credit Card Tips,,118.87
08/03/2026,2024,Online Gift Card Tips,,1.15
08/03/2026,2024,Gift Card,89.54,
08/03/2026,2024,3rd Party - DoorDash,332.32,
08/03/2026,2024,3rd Party - UberEats,162.15,
08/03/2026,2047,Subject to Tax,,198.42
08/03/2026,2047,Non-Taxable Sales,,2894.51
08/03/2026,2047,3rd Party Tax Exempt,,10.78
08/03/2026,2047,Register Audit,206,
08/03/2026,2047,Sales Tax,,13.42
08/03/2026,2047,In-Store Credit Card,1430.38,
08/03/2026,2047,Payout,7.55,
08/03/2026,2047,Online Credit card,909.28,
08/03/2026,2047,Online Credit Card Tips,,16
08/03/2026,2047,In-Store Credit Card Tips,,63.57
08/03/2026,2047,Gift Card,24,
08/03/2026,2047,3rd Party - DoorDash,619.81,
08/03/2026,2047,Cash Over/Short Adjustment,,0.32
08/03/2026,4003,Subject to Tax,,4471.28
08/03/2026,4003,Register Audit,428,
08/03/2026,4003,Sales Tax,,435.9
08/03/2026,4003,In-Store Credit Card,2492.51,
08/03/2026,4003,Online Credit card,1301.62,
08/03/2026,4003,Online Credit Card Tips,,58.76
08/03/2026,4003,In-Store Credit Card Tips,,162.47
08/03/2026,4003,Gift Card,38.94,
08/03/2026,4003,3rd Party - DoorDash,636.92,
08/03/2026,4003,3rd Party - UberEats,230.11,
08/03/2026,4003,Cash Over/Short Adjustment,0.31,
08/03/2026,4004,Subject to Tax,,4165.82
08/03/2026,4004,Register Audit,110,
08/03/2026,4004,Sales Tax,,406.15
08/03/2026,4004,In-Store Credit Card,2016.03,
08/03/2026,4004,Online Credit card,1363.65,
08/03/2026,4004,Online Credit Card Tips,,35
08/03/2026,4004,In-Store Credit Card Tips,,118.75
08/03/2026,4004,Gift Card,46.7,
08/03/2026,4004,3rd Party - DoorDash,555,
08/03/2026,4004,3rd Party - UberEats,631.85,
08/03/2026,4004,Cash Over/Short Adjustment,0.49,
08/03/2026,4004,Register Audit Adjustment,2,
08/03/2026,4005,Subject to Tax,,3672.78
08/03/2026,4005,Register Audit,432,
08/03/2026,4005,Sales Tax,,358.11
08/03/2026,4005,In-Store Credit Card,2843.63,
08/03/2026,4005,Online Credit card,473.23,
08/03/2026,4005,In-Store Credit Card Tips,,238.86
08/03/2026,4005,Gift Card,52.13,
08/03/2026,4005,3rd Party - DoorDash,249.18,
08/03/2026,4005,3rd Party - UberEats,218.95,
08/03/2026,4005,Cash Over/Short Adjustment,0.63,
08/03/2026,4008,Subject to Tax,,2750.87
08/03/2026,4008,Register Audit,224,
08/03/2026,4008,Sales Tax,,268.21
08/03/2026,4008,In-Store Credit Card,1864.23,
08/03/2026,4008,Online Credit card,723.97,
08/03/2026,4008,Online Gift Card,8.63,
08/03/2026,4008,Online Credit Card Tips,,23.19
08/03/2026,4008,In-Store Credit Card Tips,,117.16
08/03/2026,4008,3rd Party - DoorDash,197.77,
08/03/2026,4008,3rd Party - UberEats,141,
08/03/2026,4008,Cash Over/Short Adjustment,,0.17
08/03/2026,4009,Subject to Tax,,2753.64
08/03/2026,4009,Register Audit,236,
08/03/2026,4009,Sales Tax,,268.45
08/03/2026,4009,In-Store Credit Card,1776.68,
08/03/2026,4009,Payout,22.37,
08/03/2026,4009,Online Credit card,605.51,
08/03/2026,4009,Online Credit Card Tips,,11
08/03/2026,4009,In-Store Credit Card Tips,,91.62
08/03/2026,4009,Gift Card,20.53,
08/03/2026,4009,3rd Party - DoorDash,326.85,
08/03/2026,4009,3rd Party - UberEats,148.48,
08/03/2026,4009,Cash Over/Short Adjustment,,0.2
08/03/2026,4010,Subject to Tax,,2610.07
08/03/2026,4010,Register Audit,238,
08/03/2026,4010,Sales Tax,,254.49
08/03/2026,4010,In-Store Credit Card,1646.58,
08/03/2026,4010,Payout,40,
08/03/2026,4010,Online Credit card,619.79,
08/03/2026,4010,In-Store Credit Card Tips,,120.28
08/03/2026,4010,3rd Party - DoorDash,163.53,
08/03/2026,4010,3rd Party - GrubHub,31.06,
08/03/2026,4010,3rd Party - UberEats,245.81,
08/03/2026,4010,Cash Over/Short Adjustment,0.07,
08/03/2026,4015,Subject to Tax,,3253.7
08/03/2026,4015,Register Audit,262,
08/03/2026,4015,Sales Tax,,317.22
08/03/2026,4015,In-Store Credit Card,1875.21,
08/03/2026,4015,Online Credit card,991.28,
08/03/2026,4015,Online Credit Card Tips,,24
08/03/2026,4015,In-Store Credit Card Tips,,137.49
08/03/2026,4015,3rd Party - DoorDash,456.16,
08/03/2026,4015,3rd Party - UberEats,148.05,
08/03/2026,4015,Cash Over/Short Adjustment,,0.29
08/03/2026,4021,Subject to Tax,,3987.48
08/03/2026,4021,Register Audit,317,
08/03/2026,4021,Sales Tax,,388.78
08/03/2026,4021,In-Store Credit Card,2318.07,
08/03/2026,4021,Online Credit card,1406.11,
08/03/2026,4021,Online Gift Card,28.7,
08/03/2026,4021,Online Credit Card Tips,,80.04
08/03/2026,4021,In-Store Credit Card Tips,,150.84
08/03/2026,4021,Gift Card,23.65,
08/03/2026,4021,3rd Party - DoorDash,196.48,
08/03/2026,4021,3rd Party - UberEats,316.57,
08/03/2026,4021,Cash Over/Short Adjustment,0.56,
08/03/2026,4025,Subject to Tax,,3234.51
08/03/2026,4025,Register Audit,203,
08/03/2026,4025,Sales Tax,,315.41
08/03/2026,4025,In-Store Credit Card,2001.02,
08/03/2026,4025,Online Credit card,745.84,
08/03/2026,4025,Online Credit Card Tips,,22.03
08/03/2026,4025,In-Store Credit Card Tips,,113.93
08/03/2026,4025,Gift Card,74.88,
08/03/2026,4025,3rd Party - DoorDash,451.95,
08/03/2026,4025,3rd Party - UberEats,209.71,
08/03/2026,4025,Cash Over/Short Adjustment,,0.52
08/03/2026,4027,Subject to Tax,,5008.2
08/03/2026,4027,Sales Tax,,488.24
08/03/2026,4027,In-Store Credit Card,2243.67,
08/03/2026,4027,Online Credit card,1714.3,
08/03/2026,4027,In-Store Credit Card Tips,,133.44
08/03/2026,4027,Gift Card,16.06,
08/03/2026,4027,3rd Party - DoorDash,762.45,
08/03/2026,4027,3rd Party - UberEats,569.05,
08/03/2026,4027,Cash Over/Short Adjustment,0.35,
08/03/2026,4027,Register Audit Adjustment,324,
08/03/2026,4034,Subject to Tax,,3631.47
08/03/2026,4034,Register Audit,478,
08/03/2026,4034,Sales Tax,,354.15
08/03/2026,4034,In-Store Credit Card,2327.67,
08/03/2026,4034,Online Credit card,629.21,
08/03/2026,4034,Online Credit Card Tips,,18
08/03/2026,4034,In-Store Credit Card Tips,,134.19
08/03/2026,4034,Gift Card,15.81,
08/03/2026,4034,3rd Party - DoorDash,309.19,
08/03/2026,4034,3rd Party - UberEats,378.03,
08/03/2026,4034,Cash Over/Short Adjustment,,0.1
08/03/2026,4036,Subject to Tax,,3838.77
08/03/2026,4036,Register Audit,420,
08/03/2026,4036,Sales Tax,,374.26
08/03/2026,4036,In-Store Credit Card,2082.4,
08/03/2026,4036,Online Credit card,1009.61,
08/03/2026,4036,Online Gift Card,13.83,
08/03/2026,4036,Online Credit Card Tips,,29
08/03/2026,4036,In-Store Credit Card Tips,,123.59
08/03/2026,4036,3rd Party - DoorDash,522.41,
08/03/2026,4036,3rd Party - UberEats,316.53,
08/03/2026,4036,Cash Over/Short Adjustment,0.84,
08/03/2026,4042,Subject to Tax,,4592.14
08/03/2026,4042,Sales Tax,,447.66
08/03/2026,4042,In-Store Credit Card,2320.69,
08/03/2026,4042,Online Credit card,1142.85,
08/03/2026,4042,Online Gift Card,19,
08/03/2026,4042,Online Credit Card Tips,,25
08/03/2026,4042,In-Store Credit Card Tips,,120.02
08/03/2026,4042,3rd Party - DoorDash,1091.89,
08/03/2026,4042,3rd Party - GrubHub,16.58,
08/03/2026,4042,3rd Party - UberEats,255.16,
08/03/2026,4042,Cash Over/Short Adjustment,0.65,
08/03/2026,4042,Register Audit Adjustment,338,
08/03/2026,4052,Subject to Tax,,5160.83
08/03/2026,4052,Register Audit,788,
08/03/2026,4052,Sales Tax,,503.14
08/03/2026,4052,In-Store Credit Card,2971.41,
08/03/2026,4052,Payout,18.87,
08/03/2026,4052,Online Credit card,1505.29,
08/03/2026,4052,Online Gift Card,13.74,
08/03/2026,4052,Online Credit Card Tips,,49.55
08/03/2026,4052,In-Store Credit Card Tips,,208.65
08/03/2026,4052,Online Gift Card Tips,,2
08/03/2026,4052,Gift Card,29.91,
08/03/2026,4052,3rd Party - DoorDash,549.07,
08/03/2026,4052,3rd Party - UberEats,48.59,
08/03/2026,4052,Cash Over/Short Adjustment,,0.71
08/03/2026,4061,Subject to Tax,,3268.85
08/03/2026,4061,Register Audit,177,
08/03/2026,4061,Sales Tax,,318.66
08/03/2026,4061,In-Store Credit Card,2155.98,
08/03/2026,4061,Online Credit card,795.46,
08/03/2026,4061,Online Credit Card Tips,,17
08/03/2026,4061,In-Store Credit Card Tips,,114.32
08/03/2026,4061,Gift Card,10,
08/03/2026,4061,3rd Party - DoorDash,318.23,
08/03/2026,4061,3rd Party - GrubHub,20.66,
08/03/2026,4061,3rd Party - UberEats,221.79,
08/03/2026,4061,Cash Over/Short Adjustment,,0.26
08/03/2026,4074,Subject to Tax,,2432.91
08/03/2026,4074,Register Audit,206,
08/03/2026,4074,Sales Tax,,237.19
08/03/2026,4074,In-Store Credit Card,1359.39,
08/03/2026,4074,Payout,19.52,
08/03/2026,4074,Online Credit card,774.59,
08/03/2026,4074,Online Credit Card Tips,,21
08/03/2026,4074,In-Store Credit Card Tips,,83.65
08/03/2026,4074,Gift Card,10,
08/03/2026,4074,3rd Party - DoorDash,260.73,
08/03/2026,4074,3rd Party - GrubHub,15.53,
08/03/2026,4074,3rd Party - UberEats,129.22,
08/03/2026,4074,Cash Over/Short Adjustment,,0.23
08/03/2026,5042,Subject to Tax,,2894.7
08/03/2026,5042,3rd Party Tax Exempt,,567.62
08/03/2026,5042,Register Audit,280,
08/03/2026,5042,Sales Tax,,200.11
08/03/2026,5042,In-Store Credit Card,1924.89,
08/03/2026,5042,Online Credit card,988.78,
08/03/2026,5042,Online Gift Card,11.45,
08/03/2026,5042,Online Credit Card Tips,,33
08/03/2026,5042,In-Store Credit Card Tips,,124.28
08/03/2026,5042,Gift Card,47.37,
08/03/2026,5042,3rd Party - DoorDash,267.8,
08/03/2026,5042,3rd Party - UberEats,299.82,
08/03/2026,5042,Cash Over/Short Adjustment,,0.4
08/03/2026,5043,Subject to Tax,,4399.45
08/03/2026,5043,Non-Taxable Sales,,11
08/03/2026,5043,3rd Party Tax Exempt,,1273.93
08/03/2026,5043,Register Audit,501,
08/03/2026,5043,Sales Tax,,302.32
08/03/2026,5043,In-Store Credit Card,3178.79,
08/03/2026,5043,Online Credit card,1237.76,
08/03/2026,5043,Online Gift Card,18.52,
08/03/2026,5043,Online Credit Card Tips,,51
08/03/2026,5043,In-Store Credit Card Tips,,172.59
08/03/2026,5043,3rd Party - DoorDash,705.45,
08/03/2026,5043,3rd Party - GrubHub,15.11,
08/03/2026,5043,3rd Party - UberEats,553.37,
08/03/2026,5043,Cash Over/Short Adjustment,0.29,
08/03/2026,5049,Subject to Tax,,2638.5
08/03/2026,5049,Non-Taxable Sales,,16.5
08/03/2026,5049,3rd Party Tax Exempt,,823.3
08/03/2026,5049,Register Audit,476,
08/03/2026,5049,Sales Tax,,213.65
08/03/2026,5049,In-Store Credit Card,1928.86,
08/03/2026,5049,Online Credit card,570.94,
08/03/2026,5049,Online Gift Card,11.86,
08/03/2026,5049,Online Credit Card Tips,,15.44
08/03/2026,5049,In-Store Credit Card Tips,,103.31
08/03/2026,5049,3rd Party - DoorDash,735.82,
08/03/2026,5049,3rd Party - UberEats,87.48,
08/03/2026,5049,Cash Over/Short Adjustment,,0.26
08/03/2026,5051,Subject to Tax,,3172.55
08/03/2026,5051,Non-Taxable Sales,,20
08/03/2026,5051,3rd Party Tax Exempt,,1071.15
08/03/2026,5051,Register Audit,209,
08/03/2026,5051,Sales Tax,,216.94
08/03/2026,5051,In-Store Credit Card,2002.61,
08/03/2026,5051,Online Credit card,1318.69,
08/03/2026,5051,Online Credit Card Tips,,21
08/03/2026,5051,In-Store Credit Card Tips,,110.25
08/03/2026,5051,Gift Card,10.59,
08/03/2026,5051,3rd Party - DoorDash,674.21,
08/03/2026,5051,3rd Party - GrubHub,73.5,
08/03/2026,5051,3rd Party - UberEats,323.44,
08/03/2026,5051,Cash Over/Short Adjustment,,0.15
08/03/2026,5057,Subject to Tax,,3810.85
08/03/2026,5057,Non-Taxable Sales,,5
08/03/2026,5057,3rd Party Tax Exempt,,488.29
08/03/2026,5057,Register Audit,496,
08/03/2026,5057,Sales Tax,,302.94
08/03/2026,5057,In-Store Credit Card,2905.59,
08/03/2026,5057,Online Credit card,865.82,
08/03/2026,5057,Online Credit Card Tips,,27
08/03/2026,5057,In-Store Credit Card Tips,,175.08
08/03/2026,5057,Gift Card,54.01,
08/03/2026,5057,3rd Party - DoorDash,200.22,
08/03/2026,5057,3rd Party - GrubHub,22.85,
08/03/2026,5057,3rd Party - UberEats,265.22,
08/03/2026,5057,Cash Over/Short Adjustment,,0.55
08/03/2026,5059,Subject to Tax,,2853.65
08/03/2026,5059,Non-Taxable Sales,,22
08/03/2026,5059,3rd Party Tax Exempt,,376.21
08/03/2026,5059,Register Audit,331,
08/03/2026,5059,Sales Tax,,195.9
08/03/2026,5059,In-Store Credit Card,1862.03,
08/03/2026,5059,Online Credit card,972.8,
08/03/2026,5059,Online Gift Card,11.45,
08/03/2026,5059,Online Credit Card Tips,,30
08/03/2026,5059,In-Store Credit Card Tips,,107.4
08/03/2026,5059,Gift Card,31.77,
08/03/2026,5059,3rd Party - DoorDash,261.08,
08/03/2026,5059,3rd Party - UberEats,115.13,
08/03/2026,5059,Cash Over/Short Adjustment,,0.1
08/03/2026,5062,Subject to Tax,,2578.06
08/03/2026,5062,Non-Taxable Sales,,5.5
08/03/2026,5062,3rd Party Tax Exempt,,304.78
08/03/2026,5062,Sales Tax,,178.39
08/03/2026,5062,In-Store Credit Card,1978.03,
08/03/2026,5062,Online Credit card,687.14,
08/03/2026,5062,Online Credit Card Tips,,32
08/03/2026,5062,In-Store Credit Card Tips,,118.71
08/03/2026,5062,Gift Card,12.2,
08/03/2026,5062,Gift Card Sold,,25
08/03/2026,5062,3rd Party - DoorDash,251.65,
08/03/2026,5062,3rd Party - UberEats,53.13,
08/03/2026,5062,Cash Over/Short Adjustment,0.29,
08/03/2026,5062,Register Audit Adjustment,260,
08/03/2026,5101,Subject to Tax,,2362.8
08/03/2026,5101,3rd Party Tax Exempt,,556.66
08/03/2026,5101,Register Audit,205,
08/03/2026,5101,Sales Tax,,160.93
08/03/2026,5101,In-Store Credit Card,1509.78,
08/03/2026,5101,Online Credit card,854.83,
08/03/2026,5101,Online Credit Card Tips,,21
08/03/2026,5101,In-Store Credit Card Tips,,79.11
08/03/2026,5101,Gift Card,54.8,
08/03/2026,5101,3rd Party - DoorDash,328.26,
08/03/2026,5101,3rd Party - UberEats,228.4,
08/03/2026,5101,Cash Over/Short Adjustment,,0.57
08/03/2026,5112,Subject to Tax,,2561.3
08/03/2026,5112,Non-Taxable Sales,,28
08/03/2026,5112,3rd Party Tax Exempt,,466.69
08/03/2026,5112,Register Audit,351,
08/03/2026,5112,Sales Tax,,202
08/03/2026,5112,In-Store Credit Card,1504.74,
08/03/2026,5112,Online Credit card,1065.3,
08/03/2026,5112,Online Credit Card Tips,,30
08/03/2026,5112,In-Store Credit Card Tips,,99.54
08/03/2026,5112,3rd Party - DoorDash,406.22,
08/03/2026,5112,3rd Party - UberEats,60.47,
08/03/2026,5112,Cash Over/Short Adjustment,,0.2
08/03/2026,5127,Subject to Tax,,3541.05
08/03/2026,5127,Non-Taxable Sales,,19.5
08/03/2026,5127,3rd Party Tax Exempt,,125.69
08/03/2026,5127,Register Audit,655,
08/03/2026,5127,Sales Tax,,279.06
08/03/2026,5127,In-Store Credit Card,2321.52,
08/03/2026,5127,Payout,36.21,
08/03/2026,5127,Online Credit card,1008.67,
08/03/2026,5127,Online Credit Card Tips,,35
08/03/2026,5127,In-Store Credit Card Tips,,165.92
08/03/2026,5127,Gift Card,19.01,
08/03/2026,5127,3rd Party - DoorDash,91.97,
08/03/2026,5127,3rd Party - UberEats,33.72,
08/03/2026,5127,Cash Over/Short Adjustment,0.12,
08/03/2026,6021,Subject to Tax,,2944.01
08/03/2026,6021,Non-Taxable Sales,,20
08/03/2026,6021,3rd Party Tax Exempt,,128.99
08/03/2026,6021,Register Audit,163,
08/03/2026,6021,Sales Tax,,279.75
08/03/2026,6021,In-Store Credit Card,1634.93,
08/03/2026,6021,Online Credit card,980.18,
08/03/2026,6021,Online Credit Card Tips,,22
08/03/2026,6021,In-Store Credit Card Tips,,101.29
08/03/2026,6021,Gift Card,20.67,
08/03/2026,6021,3rd Party - DoorDash,523.13,
08/03/2026,6021,3rd Party - GrubHub,45.92,
08/03/2026,6021,3rd Party - UberEats,128.99,
08/03/2026,6021,Cash Over/Short Adjustment,,0.78
08/03/2026,6026,Subject to Tax,,3529
08/03/2026,6026,Non-Taxable Sales,,51
08/03/2026,6026,3rd Party Tax Exempt,,146.73
08/03/2026,6026,Sales Tax,,211.67
08/03/2026,6026,In-Store Credit Card,1702.51,
08/03/2026,6026,Online Credit card,1314.4,
08/03/2026,6026,Online Gift Card,49.22,
08/03/2026,6026,Online Credit Card Tips,,37
08/03/2026,6026,In-Store Credit Card Tips,,101.02
08/03/2026,6026,Gift Card,40,
08/03/2026,6026,3rd Party - DoorDash,615.67,
08/03/2026,6026,3rd Party - GrubHub,39.54,
08/03/2026,6026,3rd Party - UberEats,146.73,
08/03/2026,6026,Cash Over/Short Adjustment,0.35,
08/03/2026,6026,Register Audit Adjustment,168,
08/03/2026,6032,Subject to Tax,,4074
08/03/2026,6032,Non-Taxable Sales,,20.5
08/03/2026,6032,3rd Party Tax Exempt,,69.22
08/03/2026,6032,Sales Tax,,244.46
08/03/2026,6032,In-Store Credit Card,2215.15,
08/03/2026,6032,Online Credit card,1299,
08/03/2026,6032,Online Credit Card Tips,,42
08/03/2026,6032,In-Store Credit Card Tips,,122.07
08/03/2026,6032,3rd Party - DoorDash,789.21,
08/03/2026,6032,3rd Party - GrubHub,71.67,
08/03/2026,6032,3rd Party - UberEats,69.22,
08/03/2026,6032,Register Audit Adjustment,128,
08/03/2026,6037,Subject to Tax,,2879.84
08/03/2026,6037,Non-Taxable Sales,,5
08/03/2026,6037,Register Audit,199,
08/03/2026,6037,Sales Tax,,316.94
08/03/2026,6037,In-Store Credit Card,2068.21,
08/03/2026,6037,Online Credit card,920.2,
08/03/2026,6037,Online Gift Card,20.2,
08/03/2026,6037,Online Credit Card Tips,,34
08/03/2026,6037,In-Store Credit Card Tips,,141.17
08/03/2026,6037,3rd Party - GrubHub,27.76,
08/03/2026,6037,3rd Party - UberEats,141.94,
08/03/2026,6037,Cash Over/Short Adjustment,,0.36
08/03/2026,6039,Subject to Tax,,3573.06
08/03/2026,6039,Non-Taxable Sales,,16.5
08/03/2026,6039,3rd Party Tax Exempt,,225.36
08/03/2026,6039,Sales Tax,,214.38
08/03/2026,6039,In-Store Credit Card,2014.61,
08/03/2026,6039,Online Credit card,1428.33,
08/03/2026,6039,Online Gift Card,20,
08/03/2026,6039,Online Credit Card Tips,,32
08/03/2026,6039,In-Store Credit Card Tips,,118.85
08/03/2026,6039,3rd Party - DoorDash,342.88,
08/03/2026,6039,3rd Party - GrubHub,13.29,
08/03/2026,6039,3rd Party - UberEats,225.36,
08/03/2026,6039,Cash Over/Short Adjustment,0.68,
08/03/2026,6039,Register Audit Adjustment,135,
08/03/2026,6044,Subject to Tax,,3371.48
08/03/2026,6044,Non-Taxable Sales,,15.5
08/03/2026,6044,3rd Party Tax Exempt,,42.36
08/03/2026,6044,Tax Exempt,,430.2
08/03/2026,6044,Sales Tax,,380.93
08/03/2026,6044,In-Store Credit Card,2278.5,
08/03/2026,6044,Online Credit card,1225.73,
08/03/2026,6044,Online Credit Card Tips,,28.59
08/03/2026,6044,In-Store Credit Card Tips,,103.48
08/03/2026,6044,Gift Card,50,
08/03/2026,6044,3rd Party - DoorDash,341.05,
08/03/2026,6044,3rd Party - UberEats,42.36,
08/03/2026,6044,Cash Over/Short Adjustment,0.9,
08/03/2026,6044,Register Audit Adjustment,434,
08/03/2026,6065,Subject to Tax,,2790.48
08/03/2026,6065,Non-Taxable Sales,,10
08/03/2026,6065,3rd Party Tax Exempt,,71.69
08/03/2026,6065,Sales Tax,,279.2
08/03/2026,6065,In-Store Credit Card,1787.15,
08/03/2026,6065,Online Credit card,969.12,
08/03/2026,6065,Online Gift Card,11.77,
08/03/2026,6065,Online Credit Card Tips,,38.53
08/03/2026,6065,In-Store Credit Card Tips,,90.83
08/03/2026,6065,3rd Party - DoorDash,181.6,
08/03/2026,6065,3rd Party - GrubHub,13.85,
08/03/2026,6065,3rd Party - UberEats,71.69,
08/03/2026,6065,Cash Over/Short Adjustment,0.55,
08/03/2026,6065,Register Audit Adjustment,245,
08/03/2026,6067,Subject to Tax,,2478.68
08/03/2026,6067,Non-Taxable Sales,,11
08/03/2026,6067,3rd Party Tax Exempt,,64.08
08/03/2026,6067,Sales Tax,,280.19
08/03/2026,6067,In-Store Credit Card,1404.65,
08/03/2026,6067,Online Credit card,1073.64,
08/03/2026,6067,Online Credit Card Tips,,35.77
08/03/2026,6067,In-Store Credit Card Tips,,110.24
08/03/2026,6067,Gift Card,11.02,
08/03/2026,6067,3rd Party - DoorDash,175,
08/03/2026,6067,3rd Party - UberEats,64.08,
08/03/2026,6067,Cash Over/Short Adjustment,0.57,
08/03/2026,6067,Register Audit Adjustment,251,
08/03/2026,6072,Subject to Tax,,4341.86
08/03/2026,6072,Non-Taxable Sales,,25.5
08/03/2026,6072,3rd Party Tax Exempt,,104.25
08/03/2026,6072,Register Audit,499,
08/03/2026,6072,Sales Tax,,512.39
08/03/2026,6072,In-Store Credit Card,2430.16,
08/03/2026,6072,Payout,10.31,
08/03/2026,6072,Online Credit card,1330.24,
08/03/2026,6072,Online Gift Card,20.34,
08/03/2026,6072,Online Credit Card Tips,,44
08/03/2026,6072,In-Store Credit Card Tips,,143.93
08/03/2026,6072,Gift Card,25,
08/03/2026,6072,3rd Party - DoorDash,753.51,
08/03/2026,6072,3rd Party - UberEats,104.25,
08/03/2026,6072,Cash Over/Short Adjustment,,0.88
08/03/2026,6074,Subject to Tax,,3017.25
08/03/2026,6074,Non-Taxable Sales,,11
08/03/2026,6074,3rd Party Tax Exempt,,134.93
08/03/2026,6074,Sales Tax,,271.59
08/03/2026,6074,In-Store Credit Card,2205.43,
08/03/2026,6074,Online Credit card,944.35,
08/03/2026,6074,Online Gift Card,25,
08/03/2026,6074,Online Credit Card Tips,,25
08/03/2026,6074,In-Store Credit Card Tips,,134.99
08/03/2026,6074,3rd Party - GrubHub,43.17,
08/03/2026,6074,3rd Party - UberEats,134.93,
08/03/2026,6074,Cash Over/Short Adjustment,0.88,
08/03/2026,6074,Register Audit Adjustment,241,
08/03/2026,6076,Subject to Tax,,2117.16
08/03/2026,6076,Non-Taxable Sales,,10
08/03/2026,6076,3rd Party Tax Exempt,,170.08
08/03/2026,6076,Sales Tax,,190.52
08/03/2026,6076,In-Store Credit Card,1306.27,
08/03/2026,6076,Payout,2,
08/03/2026,6076,Online Credit card,643.42,
08/03/2026,6076,Online Credit Card Tips,,24
08/03/2026,6076,In-Store Credit Card Tips,,87.76
08/03/2026,6076,Gift Card,1,
08/03/2026,6076,3rd Party - DoorDash,300.48,
08/03/2026,6076,3rd Party - UberEats,170.08,
